date,chrome-version,chrome-interop-2021-aspect-ratio,chrome-interop-2021-flexbox,chrome-interop-2021-grid,chrome-interop-2021-position-sticky,chrome-interop-2021-transforms,firefox-version,firefox-interop-2021-aspect-ratio,firefox-interop-2021-flexbox,firefox-interop-2021-grid,firefox-interop-2021-position-sticky,firefox-interop-2021-transforms,safari-version,safari-interop-2021-aspect-ratio,safari-interop-2021-flexbox,safari-interop-2021-grid,safari-interop-2021-position-sticky,safari-interop-2021-transforms,interop-version,interop-interop-2021-aspect-ratio,interop-interop-2021-flexbox,interop-interop-2021-grid,interop-interop-2021-position-sticky,interop-interop-2021-transforms
2021-05-31,91.0.4472.19 dev,954,932,943,880,761,90.0a1,982,984,908,869,741,125 preview,941,897,933,777,686,-,941,890,872,575,621
2021-06-01,91.0.4472.19 dev,954,932,943,880,761,91.0a1,982,984,907,869,741,125 preview,941,897,933,777,686,-,941,890,871,575,621
2021-06-02,91.0.4472.19 dev,954,932,943,880,761,91.0a1,982,984,908,869,741,125 preview,941,897,933,777,686,-,941,890,872,575,621
2021-06-03,92.0.4515.40 dev,954,934,946,976,777,91.0a1,982,984,907,869,749,125 preview,941,897,933,777,694,-,941,891,871,670,631
2021-06-04,93.0.4530.5 dev,954,934,946,976,777,91.0a1,982,984,907,869,749,125 preview,941,897,933,777,694,-,941,891,871,670,631
2021-06-05,93.0.4530.5 dev,948,934,946,976,777,91.0a1,982,984,908,869,749,125 preview,941,897,933,777,692,-,934,891,872,670,629
2021-06-07,93.0.4530.5 dev,948,934,946,976,774,91.0a1,982,984,908,869,745,125 preview,941,897,933,777,690,-,934,891,872,670,628
2021-06-08,93.0.4535.3 dev,954,934,946,976,778,91.0a1,982,984,906,869,745,125 preview,941,897,933,777,688,-,941,891,870,670,627
2021-06-09,93.0.4535.3 dev,954,934,946,976,778,91.0a1,982,984,906,869,745,125 preview,941,897,933,777,690,-,941,891,870,670,628
2021-06-10,93.0.4535.3 dev,954,934,946,976,778,91.0a1,982,984,905,869,745,125 preview,941,897,933,777,690,-,941,891,869,670,628
2021-06-11,93.0.4535.3 dev,954,934,946,976,780,91.0a1,982,984,905,869,745,125 preview,941,897,933,777,690,-,941,891,869,670,628
2021-06-12,93.0.4535.3 dev,954,934,946,976,780,91.0a1,982,984,905,869,745,125 preview,941,897,933,777,690,-,941,891,869,670,628
2021-06-13,93.0.4535.3 dev,954,934,946,976,780,91.0a1,982,984,906,869,745,125 preview,941,897,933,777,690,-,941,891,870,670,628
2021-06-14,93.0.4535.3 dev,954,934,946,976,780,91.0a1,982,984,906,869,745,125 preview,941,897,933,777,690,-,941,891,870,670,628
2021-06-15,93.0.4542.2 dev,954,943,968,976,780,91.0a1,982,984,906,869,745,125 preview,941,905,932,777,690,-,941,899,866,670,628
2021-06-16,93.0.4542.2 dev,954,949,968,1000,780,91.0a1,982,984,906,892,745,125 preview,941,911,932,801,688,-,941,905,866,694,627
2021-06-17,93.0.4542.2 dev,954,949,968,1000,780,91.0a1,982,984,906,892,745,125 preview,941,911,932,801,690,-,941,905,866,694,628
2021-06-18,93.0.4542.2 dev,954,949,968,1000,780,91.0a1,982,984,906,892,745,125 preview,941,911,932,801,690,-,941,905,866,694,628
2021-06-19,93.0.4542.2 dev,954,949,968,1000,780,91.0a1,982,984,904,892,745,125 preview,941,911,932,801,690,-,941,905,866,694,628
2021-06-21,93.0.4542.2 dev,954,949,968,1000,780,91.0a1,982,984,902,892,747,125 preview,941,911,932,801,690,-,941,905,865,694,627
2021-06-22,93.0.4549.3 dev,954,949,969,1000,781,91.0a1,982,984,902,892,748,125 preview,941,911,932,801,690,-,941,905,865,694,627
2021-06-23,93.0.4549.3 dev,954,949,969,1000,781,91.0a1,982,984,898,892,748,125 preview,941,911,932,801,689,-,941,905,865,694,626
2021-06-24,93.0.4549.3 dev,948,949,969,1000,781,91.0a1,982,984,899,892,748,125 preview,941,911,932,801,690,-,934,905,866,694,627
2021-06-25,93.0.4549.3 dev,954,949,969,1000,781,91.0a1,982,984,899,892,748,125 preview,941,911,932,801,690,-,941,905,866,694,627
2021-06-26,93.0.4549.3 dev,954,949,972,1000,781,91.0a1,982,984,901,892,748,125 preview,941,911,932,801,690,-,941,905,869,694,627
2021-06-27,93.0.4549.3 dev,954,949,972,1000,781,91.0a1,982,984,901,892,748,125 preview,941,911,932,801,690,-,941,905,869,694,627
2021-06-28,93.0.4549.3 dev,954,949,972,1000,781,91.0a1,982,984,901,892,748,125 preview,941,911,932,801,690,-,941,905,869,694,627
2021-06-29,93.0.4549.3 dev,954,949,972,1000,781,91.0a1,982,984,901,892,748,125 preview,941,911,932,801,689,-,941,905,869,694,626
2021-06-30,93.0.4557.4 dev,954,968,972,1000,781,91.0a1,982,984,901,892,748,125 preview,941,911,932,801,690,-,941,905,869,694,627
2021-07-01,93.0.4557.4 dev,954,968,972,1000,781,91.0a1,982,984,901,892,748,125 preview,941,911,932,801,690,-,941,905,869,694,627
2021-07-02,93.0.4557.4 dev,954,968,972,1000,781,91.0a1,982,984,900,892,748,125 preview,941,911,932,801,690,-,941,905,868,694,627
2021-07-05,93.0.4557.4 dev,954,968,975,1000,781,91.0a1,982,984,897,892,748,125 preview,941,911,933,801,690,-,941,905,868,694,627
2021-07-06,93.0.4557.4 dev,954,968,975,1000,781,91.0a1,982,984,897,892,752,125 preview,941,911,933,801,690,-,941,905,868,694,627
2021-07-07,93.0.4557.4 dev,954,968,975,1000,781,91.0a1,982,984,897,892,752,125 preview,941,911,933,801,690,-,941,905,868,694,627
2021-07-08,93.0.4557.4 dev,954,968,975,1000,781,91.0a1,982,984,897,892,752,125 preview,941,911,933,801,690,-,941,905,868,694,627
2021-07-09,93.0.4557.4 dev,954,968,975,1000,781,91.0a1,982,984,898,892,752,125 preview,941,911,933,801,689,-,941,905,869,694,626
2021-07-12,93.0.4557.4 dev,954,971,975,1000,781,91.0a1,982,984,897,892,752,125 preview,941,913,933,801,690,-,941,907,868,694,627
2021-07-13,93.0.4557.4 dev,954,971,975,1000,781,92.0a1,982,984,898,892,752,125 preview,941,913,933,801,690,-,941,907,869,694,627
2021-07-22,93.0.4577.8 dev,954,971,975,1000,789,92.0a1,982,984,897,892,752,125 preview,941,913,933,801,690,-,941,907,868,694,634
2021-07-23,93.0.4577.8 dev,954,971,975,1000,789,92.0a1,982,984,897,892,752,125 preview,941,913,933,801,690,-,941,907,868,694,634
2021-07-24,93.0.4577.8 dev,954,971,975,1000,789,92.0a1,982,984,898,892,752,125 preview,941,913,933,801,689,-,941,907,869,694,632
2021-07-25,93.0.4577.8 dev,954,971,975,1000,789,92.0a1,982,984,897,892,752,125 preview,941,913,933,801,690,-,941,907,868,694,634
2021-07-26,93.0.4577.8 dev,954,971,975,1000,789,92.0a1,982,984,897,892,752,125 preview,941,913,933,801,690,-,941,907,868,694,634
2021-07-27,93.0.4577.15 dev,954,971,975,1000,789,92.0a1,982,984,898,892,752,125 preview,941,913,933,801,690,-,941,907,869,694,634
2021-07-28,93.0.4577.15 dev,954,971,975,1000,789,92.0a1,982,984,898,892,752,125 preview,941,913,933,801,690,-,941,907,869,694,634
2021-07-29,93.0.4577.18 dev,954,971,975,1000,789,92.0a1,982,984,897,892,752,125 preview,941,913,934,801,690,-,941,907,868,694,634
2021-07-30,93.0.4577.18 dev,954,971,975,1000,789,92.0a1,982,984,898,892,752,125 preview,941,913,933,801,690,-,941,907,869,694,634
2021-07-31,93.0.4577.18 dev,954,971,975,1000,789,92.0a1,982,984,898,892,752,125 preview,941,913,933,801,690,-,941,907,869,694,634
2021-08-01,93.0.4577.18 dev,954,971,975,1000,789,92.0a1,982,984,897,892,752,125 preview,941,913,933,801,690,-,941,907,868,694,634
2021-08-02,93.0.4577.18 dev,954,971,975,1000,789,92.0a1,982,984,898,892,752,125 preview,941,913,933,801,690,-,941,907,869,694,634
2021-08-03,94.0.4595.0 dev,954,971,975,1000,789,92.0a1,982,984,898,892,752,125 preview,941,913,934,801,690,-,941,907,869,694,634
